cancer,feature_internal,feature_display,beta,pathways,variant_types,logic,gene,n_altered_train,freq_train,univ_HR,univ_p,abs_logHR,contribution,rank_in_feature
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PIK3R2,33,0.0126,1.371,0.2060914179324501,0.3158,0.004,59.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MLH1,16,0.0061,0.531,0.17504625422283848,0.6331,0.0039,61.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),EGFR,73,0.0279,1.145,0.43986922190316924,0.1358,0.0038,62.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BLM,29,0.0111,1.396,0.20067515595854796,0.3333,0.0037,63.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PIK3CA,939,0.3595,0.99,0.8675688051673478,0.0103,0.0037,63.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SETD2,35,0.0134,1.319,0.26366374161298317,0.2769,0.0037,63.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ASXL2,18,0.0069,1.682,0.10396682452060076,0.5199,0.0036,66.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAC1,13,0.005,2.058,0.037649440770185054,0.7216,0.0036,66.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NTRK1,38,0.0145,1.276,0.31972980616711155,0.244,0.0035,68.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PALB2,38,0.0145,1.27,0.3439761171205561,0.239,0.0035,68.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RICTOR,34,0.013,1.313,0.2719669018046525,0.2726,0.0035,68.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),FANCA,32,0.0123,1.321,0.27939520453840144,0.2783,0.0034,71.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMARCE1,10,0.0038,0.412,0.22434646717348802,0.8864,0.0034,71.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),FGFR4,29,0.0111,1.338,0.2779396908215126,0.2911,0.0032,73.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MTOR,32,0.0123,1.303,0.302494676725818,0.2649,0.0032,73.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NSD2,19,0.0073,1.56,0.16014881079992035,0.4449,0.0032,73.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),EZH2,22,0.0084,1.446,0.21565755174279483,0.3687,0.0031,76.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NSD1,48,0.0184,1.181,0.4385081574826448,0.1667,0.0031,76.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BRAF,21,0.008,1.455,0.20956390100209732,0.3749,0.003,78.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NCOR1,107,0.041,1.076,0.6166729568788045,0.0731,0.003,78.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PIK3R3,22,0.0084,1.405,0.27334413420307707,0.3403,0.0029,80.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RPTOR,49,0.0188,1.168,0.4803604561172986,0.1549,0.0029,80.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ATR,42,0.0161,1.191,0.43405699177281964,0.1745,0.0028,82.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDK6,26,0.01,1.308,0.3569733227146956,0.2684,0.0027,83.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDKN1A,14,0.0054,1.659,0.13706304527007843,0.5062,0.0027,83.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERBB4,29,0.0111,1.275,0.3629590822098231,0.2429,0.0027,83.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SOS1,14,0.0054,1.647,0.1677025896449893,0.4988,0.0027,83.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),INPP4B,16,0.0061,1.532,0.2634477420992612,0.4266,0.0026,87.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMARCB1,24,0.0092,1.333,0.30755254170128915,0.2878,0.0026,87.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAX,8,0.0031,0.459,0.2263893914663936,0.7784,0.0024,89.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PDGFRA,37,0.0142,1.184,0.4875668028893716,0.1692,0.0024,89.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CREBBP,69,0.0264,1.091,0.640764220874281,0.0873,0.0023,91.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERRFI1,9,0.0034,1.942,0.12723075848672075,0.6638,0.0023,91.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),FLT3,24,0.0092,1.291,0.40324381761724715,0.2557,0.0023,91.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KMT2C,203,0.0777,1.03,0.7844017168856598,0.0299,0.0023,91.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAPKAP1,13,0.005,0.635,0.3718985433456302,0.4537,0.0023,91.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),FANCC,10,0.0038,1.761,0.18833031058180214,0.5657,0.0022,96.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MYCL,9,0.0034,1.884,0.18854495005983166,0.6332,0.0022,96.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PDGFRB,26,0.01,1.231,0.47256686661423875,0.208,0.0021,98.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BARD1,21,0.008,1.279,0.4250851355875642,0.2463,0.002,99.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MSH6,28,0.0107,1.207,0.49509158335450476,0.1883,0.002,99.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MUTYH,14,0.0054,1.431,0.3851615642283852,0.3585,0.0019,101.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ABL1,16,0.0061,1.342,0.43355272586943105,0.2942,0.0018,102.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAP2K1,16,0.0061,1.329,0.391867381180386,0.2843,0.0017,103.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RHEB,8,0.0031,1.739,0.20140445433399878,0.5533,0.0017,103.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),TSC1,36,0.0138,1.131,0.622114660986659,0.1235,0.0017,103.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),IDH1,10,0.0038,1.512,0.29004199858989477,0.4135,0.0016,106.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MSH2,20,0.0077,0.813,0.575360260818825,0.2065,0.0016,106.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NRAS,12,0.0046,1.406,0.41349562103589266,0.3406,0.0016,106.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PBRM1,25,0.0096,0.849,0.609155097405516,0.1632,0.0016,106.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ALK,38,0.0145,0.905,0.7085327979779801,0.0999,0.0015,110.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERCC4,35,0.0134,1.117,0.6683142011808735,0.111,0.0015,110.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERBB3,60,0.023,1.063,0.7499129471049474,0.0614,0.0014,112.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RASA1,17,0.0065,1.208,0.6083976608714814,0.1893,0.0012,113.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SUZ12,18,0.0069,0.843,0.6736349837566509,0.1709,0.0012,113.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAD51B,8,0.0031,1.439,0.44035532160074553,0.3642,0.0011,115.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CHEK1,6,0.0023,1.563,0.41562201602499094,0.4466,0.001,116.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CHEK2,22,0.0084,0.909,0.7719793852104838,0.0949,0.0008,117.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),E2F3,20,0.0077,1.114,0.7236298603957262,0.1082,0.0008,117.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAPK1,17,0.0065,0.878,0.7321691821523364,0.1305,0.0008,117.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RET,16,0.0061,1.142,0.7194463488687911,0.1326,0.0008,117.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ATRX,47,0.018,1.04,0.8681023072918626,0.0389,0.0007,121.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERF,14,0.0054,1.143,0.7605405332826712,0.1338,0.0007,121.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAP2K2,15,0.0057,0.888,0.777015534715052,0.1192,0.0007,121.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NTRK3,28,0.0107,0.937,0.8221141057201853,0.0653,0.0007,121.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PMS2,11,0.0042,1.171,0.7268737346754812,0.1577,0.0007,121.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),TET2,21,0.008,0.913,0.783565452238989,0.0905,0.0007,121.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),EED,24,0.0092,0.941,0.8428846310448301,0.0613,0.0006,127.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),IDH2,32,0.0123,0.952,0.8541169128958723,0.0489,0.0006,127.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MSH3,15,0.0057,1.115,0.7843012459498926,0.109,0.0006,127.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAD50,13,0.005,1.132,0.7594621466425875,0.1239,0.0006,127.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAD51D,27,0.0103,1.061,0.8337821035218318,0.0596,0.0006,127.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),HRAS,12,0.0046,1.127,0.7689986250671614,0.1197,0.0005,132.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KMT2A,65,0.0249,1.016,0.9335354045248112,0.0158,0.0004,133.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KMT2B,66,0.0253,0.984,0.9382319244920814,0.0161,0.0004,133.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PTPN11,10,0.0038,1.101,0.8312514482675387,0.0964,0.0004,133.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ASXL1,38,0.0145,1.014,0.9561436586397635,0.014,0.0002,136.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDKN2C,5,0.0019,1.107,0.9027128578678202,0.1016,0.0002,136.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),DNMT3A,40,0.0153,0.989,0.9651114097037623,0.0107,0.0002,136.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),POLD1,44,0.0168,0.987,0.9541614276688752,0.0135,0.0002,136.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMARCD1,14,0.0054,0.971,0.9447819758195779,0.0298,0.0002,136.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),AKT2,36,0.0138,1.003,0.9897901111666682,0.0035,0.0,141.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BRCA1,60,0.023,1.0,0.9990324860082742,0.0002,0.0,141.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERCC3,9,0.0034,1.013,0.9796712053064116,0.0129,0.0,141.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NTRK2,12,0.0046,0.997,0.993733055470964,0.0035,0.0,141.0
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),DEPTOR,1,0.0004,,,,,
BRCA,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.1287982419490632,TP53;PI3K;RTK_RAS;Cell_Cycle;Chromatin;DDR;MYC,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MRE11,1,0.0004,,,,,
BRCA,PW_RTK_RAS_amp_hit,RTK_RAS_amp_hit,-0.0748992021830237,RTK_RAS,amp,binary: any pathway gene amplified (CNA>=+2),ERBB2,374,0.1432,0.664,7.429066924723733e-06,0.4093,0.0586,1.0
BRCA,PW_RTK_RAS_amp_hit,RTK_RAS_amp_hit,-0.0748992021830237,RTK_RAS,amp,binary: any pathway gene amplified (CNA>=+2),FGFR1,313,0.1198,1.291,0.002850039996204326,0.2557,0.0306,2.0
BRCA,PW_RTK_RAS_amp_hit,RTK_RAS_amp_hit,-0.0748992021830237,RTK_RAS,amp,binary: any pathway gene amplified (CNA>=+2),RIT1,37,0.0142,1.897,0.002729336956391504,0.6403,0.0091,3.0
BRCA,PW_RTK_RAS_amp_hit,RTK_RAS_amp_hit,-0.0748992021830237,RTK_RAS,amp,binary: any pathway gene amplified (CNA>=+2),FGFR2,41,0.0157,1.644,0.02065998763214463,0.4974,0.0078,4.0
